"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"STAMBPL1","+",33,13,47,20,3,5,33.3333333333333,1.4792899408284,0.231481481481481,1,11880,59665,0.428246277981146,FALSE,FALSE,TRUE,FALSE,NA
"STAP1","+",23,4,26,4,3,2,0.0767852572306117,1.14285714285714,0.15,1,3832,55250,1,FALSE,FALSE,TRUE,FALSE,NA
"STAP2","-",13,4,12,5,5,2,0.314267756128221,0.0955109837631328,0.133333333333334,1,2077,9709,1,FALSE,FALSE,TRUE,FALSE,NA
"STARD10","-",5,1,5,1,2,1,0.0887311446317657,0.332225913621262,0,1,9802,41260,1,FALSE,FALSE,FALSE,FALSE,NA
"STARD13","-",27,17,33,19,2,1,0.172711571675302,4.54545454545455,0,2,36520,592547,0.568465279738376,TRUE,FALSE,TRUE,FALSE,NA
"STARD3","+",6,2,6,2,2,1,0.17636684303351,0.234192037470726,0,1,0,21924,0.464285714285714,TRUE,FALSE,TRUE,FALSE,NA
"STARD3NL","+",22,14,27,17,3,4,0.193423597678917,0.91743119266055,0.203208556149733,1,112025,177514,0.747711112023227,FALSE,FALSE,TRUE,FALSE,NA
"STARD4","-",12,7,13,10,1,9,0.114810562571757,0.177304964539007,0.41578947368421,3,376,13476,0.0288060304213219,FALSE,FALSE,TRUE,FALSE,NA
"STARD4-AS1","+",3,5,3,6,1,2,0.024390243902439,0.529100529100529,0.119047619047619,1,0,215817,1,FALSE,FALSE,TRUE,FALSE,NA
"STARD5","-",1,0,1,0,1,0,0.0207856994387861,0,0,0,0,81322226,1,FALSE,FALSE,FALSE,FALSE,NA
"STARD6","-",3,0,3,0,1,0,0.0286286859433152,0,0,0,96,54326948,1,FALSE,FALSE,FALSE,FALSE,NA
"STARD7","-",45,28,73,51,7,3,0.351758793969849,0.867052023121387,0.0963192294461646,1,18728,40204,0.202793105443442,FALSE,TRUE,TRUE,FALSE,NA
"STARD7-AS1","+",10,6,10,8,1,1,0.111234705228031,0.909090909090909,0,1,791,27261,0.34156040038393,FALSE,FALSE,TRUE,FALSE,NA
"STARD8","+",1,3,1,3,1,1,0.0305343511450382,0.088809946714032,0,1,0,34185,1,TRUE,FALSE,TRUE,FALSE,NA
"STARD9","+",20,8,22,12,3,2,0.105932203389831,0.336700336700337,0.0705128205128207,2,0,129438,0.465022637564592,FALSE,TRUE,TRUE,FALSE,NA
"STAT1","-",14,3,14,3,2,1,0.134952766531714,0.0809061488673139,0,1,0,41791,1,FALSE,FALSE,TRUE,FALSE,NA
"STAT2","-",36,18,51,28,2,3,0.106044538706257,1.36986301369863,0.199248120300751,2,552,18391,0.0977181427141273,FALSE,TRUE,TRUE,FALSE,NA
"STAT3","-",90,40,276,95,5,2,0.410396716826265,0.393700787401575,0.0776785714285744,2,6832,80127,0.723562273062534,TRUE,TRUE,TRUE,FALSE,NA
"STAT4","-",58,26,115,46,4,4,0.172711571675302,0.657894736842105,0.170480549199086,3,34779,153503,0.60065398577204,FALSE,TRUE,TRUE,FALSE,NA
"STAT5A","+",16,6,16,6,5,1,0.460405156537753,0.318471337579618,0,1,3687,27402,0.621385479509049,TRUE,FALSE,TRUE,FALSE,NA
"STAT5B","-",107,46,361,174,7,3,0.265453166477057,5.55555555555556,0.0723281544256125,1,4492,82415,0.00799941785370823,TRUE,TRUE,TRUE,FALSE,NA
"STAT6","-",25,8,36,12,2,3,0.136986301369863,0.267379679144385,0.130952380952381,1,8502,24007,1,TRUE,FALSE,TRUE,FALSE,NA
"STATH","+",2,1,2,1,1,1,0.033955857385399,0.0347463516330785,0,1,10408,12831,1,FALSE,FALSE,TRUE,FALSE,NA
"STAU1","-",54,20,104,39,7,4,0.351758793969849,4.34782608695652,0.0894454382826471,2,0,86451,0.578067108327317,FALSE,FALSE,TRUE,FALSE,NA
"STAU2","-",69,23,120,46,3,5,0.727272727272727,0.512820512820513,0.192704495210021,2,9994,304248,0.0143905044439576,FALSE,TRUE,TRUE,FALSE,NA
"STAU2-AS1","+",3,0,3,0,1,0,0.0409668168783286,0,0,0,26908,73412301,1,FALSE,FALSE,FALSE,FALSE,NA
"STC1","-",2,3,2,3,1,1,0.0503018108651912,0.36101083032491,0,1,211362,290451,1,FALSE,FALSE,FALSE,FALSE,NA
"STEAP1B","-",2,1,2,1,1,1,0.0361925443358668,0.028137310073157,0,1,9427,60625,1,FALSE,FALSE,FALSE,FALSE,NA
"STEAP2-AS1","-",8,12,8,12,1,1,0.112866817155756,0.436681222707424,0,1,269332,492674,1,FALSE,FALSE,FALSE,FALSE,NA
"STEAP3","+",2,1,2,1,1,1,0.0920810313075506,0.0955109837631328,0,1,0,33522,1,FALSE,FALSE,TRUE,FALSE,NA
"STEAP4","-",6,3,6,3,1,1,0.0499251123315027,0.36101083032491,0,1,223222,208941,0.166666666666667,FALSE,FALSE,FALSE,FALSE,NA
"STIL","-",28,14,38,15,2,15,0.0920810313075506,6.38297872340426,0.462222222222222,1,7586,69371,1,TRUE,TRUE,TRUE,FALSE,NA
"STIM1","+",76,39,158,86,7,6,0.353535353535354,2.11267605633803,0.198942917547569,2,5214,233398,1,FALSE,TRUE,TRUE,FALSE,NA
"STIM2","+",75,46,144,109,4,5,0.106951871657754,1.60427807486631,0.196629579022709,4,39838,202387,0.70383796836946,FALSE,TRUE,TRUE,FALSE,NA
"STIP1","+",86,47,202,111,4,9,0.289435600578871,2.08333333333333,0.194502194502192,2,8977,28865,0.025456949344572,FALSE,TRUE,TRUE,FALSE,NA
"STK10","-",37,18,50,24,2,1,0.383141762452107,0.892857142857143,0,1,3173,142879,1,FALSE,FALSE,TRUE,FALSE,NA
"STK11","+",95,39,304,120,5,6,0.251509054325956,4,0.148457511972374,2,15724,38520,0.28919943852595,TRUE,TRUE,TRUE,FALSE,NA
"STK11IP","+",0,3,0,3,0,1,0,0.200400801603206,0,1,3180,219609706,1,FALSE,FALSE,TRUE,FALSE,NA
"STK16","+",3,1,3,1,1,1,0.0424088210347752,0.0171585449553878,0,1,0,1189,1,FALSE,FALSE,FALSE,FALSE,NA
"STK17A","+",72,35,131,80,3,7,0.253164556962025,1.04712041884817,0.213221153846153,3,9819,54095,0.203380137551642,FALSE,TRUE,TRUE,FALSE,NA
"STK17B","-",47,23,64,30,6,3,0.301507537688442,3.63636363636364,0.175438596491228,2,24769,72329,0.0742828191548919,FALSE,TRUE,TRUE,FALSE,NA
"STK19","+",16,4,17,5,2,3,0.235849056603774,0.253807106598985,0.228571428571429,1,0,6438,0.612971823498139,FALSE,FALSE,TRUE,FALSE,NA
"STK24","-",20,12,24,14,2,10,0.383141762452107,0.325414904002603,0.363354037267081,1,0,112445,0.32927326659251,FALSE,FALSE,TRUE,FALSE,NA
"STK24-AS1","*",1,0,1,0,1,0,0.0409668168783286,0,0,0,42933,98621775,1,FALSE,FALSE,FALSE,FALSE,NA
"STK25","-",2,2,2,2,2,1,0.0441988950276243,0.0272331154684096,0,1,5619,4115,1,FALSE,FALSE,FALSE,FALSE,NA
"STK26","+",37,20,55,23,3,4,0.100603621730382,0.558659217877095,0.138486312399356,2,93102,145288,0.453030522034132,FALSE,FALSE,TRUE,FALSE,NA
"STK3","-",20,15,25,15,2,1,0.106044538706257,0.869565217391304,0,1,688,462205,0.104015723175901,FALSE,FALSE,TRUE,FALSE,1.72501222219314
"STK31","+",10,9,10,9,1,2,0.172711571675302,0.520833333333333,0.0888888888888886,1,181737,305249,1,FALSE,FALSE,TRUE,FALSE,NA
"STK32A","+",4,0,4,0,2,0,0.101010101010101,0,0,0,0,147353623,1,FALSE,FALSE,FALSE,FALSE,NA
"STK32A-AS1","*",0,3,0,3,0,4,0,0.892857142857143,0.333333333333333,1,2616,147200373,1,FALSE,FALSE,FALSE,FALSE,NA
"STK32B","+",2,8,2,8,1,2,0.0732600732600733,0.353356890459364,0.0972222222222223,1,0,349275,0.466666666666667,FALSE,FALSE,TRUE,FALSE,NA
"STK32C","-",6,2,6,3,1,1,0.0400641025641026,0.0276090557702927,0,1,0,118708,1,FALSE,FALSE,TRUE,FALSE,NA
"STK33","-",7,4,7,4,1,2,0.0397930760047752,1.52671755725191,0.15,1,0,151992,0.545454545454546,FALSE,TRUE,TRUE,FALSE,NA
"STK35","+",21,9,23,13,2,2,0.0943396226415094,0.689655172413793,0.144230769230769,1,40993,105548,0.301350707134912,FALSE,TRUE,TRUE,FALSE,NA
"STK36","+",7,2,7,3,2,1,0.101010101010101,0.0689179875947622,0,1,0,26685,1,FALSE,FALSE,TRUE,FALSE,NA
"STK38","-",92,36,206,105,6,4,0.727272727272727,1.69491525423729,0.182289589150379,3,23019,77121,0.00126627260800122,FALSE,TRUE,TRUE,TRUE,1.72501222219314
"STK38L","+",23,7,29,9,1,2,0.549450549450549,0.25062656641604,0.0888888888888886,1,58150,140020,0.689282311373593,TRUE,FALSE,TRUE,FALSE,NA
"STK39","-",42,21,52,29,2,3,0.136798905608755,0.442477876106195,0.129817444219068,2,93336,377589,0.816604503184776,FALSE,TRUE,TRUE,FALSE,NA
"STK4","+",101,53,320,188,4,23,0.257898130238556,11.0091743119266,0.226834538352861,3,3397,110784,0.0435366907530043,TRUE,TRUE,TRUE,FALSE,NA
"STK4-AS1","-",0,1,0,1,0,1,0,0.0350017500875044,0,1,0,44964938,1,FALSE,FALSE,TRUE,FALSE,NA
"STK40","-",13,3,13,4,2,1,0.0999000999000999,0.116144018583043,0,1,3458,52730,1,FALSE,FALSE,TRUE,FALSE,NA
"STMN1","-",4,6,4,7,3,2,0.0207856994387861,0.36101083032491,0.107142857142857,1,15266,41381,0.575757575757576,FALSE,FALSE,TRUE,FALSE,NA
"STMN2","+",4,6,4,6,1,1,0.040453074433657,0.37037037037037,0,1,379604,466938,1,FALSE,FALSE,FALSE,FALSE,NA
"STMN3","-",11,8,14,10,2,2,0.0722543352601156,3.07692307692308,0.081818181818182,1,5082,20865,0.408096648270292,FALSE,FALSE,TRUE,FALSE,NA
"STMN4","-",2,1,2,1,1,1,0.019105846388995,0.50761421319797,0,1,82581,117346,1,FALSE,FALSE,FALSE,FALSE,NA
"STMND1","+",2,6,2,6,1,1,0.0376506024096386,0.595238095238095,0,1,166626,264612,1,FALSE,FALSE,FALSE,FALSE,NA
"STMP1","*",3,1,3,1,1,1,0.0286286859433152,0.182481751824818,0,1,0,1738,1,FALSE,FALSE,FALSE,FALSE,NA
"STN1","-",17,7,18,8,2,4,0.0871839581517001,2.75862068965517,0.321428571428571,1,0,32947,1,FALSE,FALSE,TRUE,FALSE,NA
"STOM","-",13,8,13,14,2,4,0.137362637362637,3.7037037037037,0.198412698412698,1,25785,57073,0.449481760667654,FALSE,TRUE,TRUE,FALSE,NA
"STOML1","-",2,2,2,2,1,1,0.0286286859433152,0.45662100456621,0,1,12071,18512,1,FALSE,FALSE,FALSE,FALSE,NA
"STOML2","-",1,0,1,0,1,0,0.0579038795599305,0,0,0,1350,35098424,1,TRUE,FALSE,FALSE,FALSE,NA
"STOML3","-",2,1,2,1,1,1,0.549450549450549,0.0350017500875044,0,1,22539,49411,1,FALSE,FALSE,FALSE,FALSE,NA
"STON1-GTF2A1L","+",6,8,6,8,1,1,0.114810562571757,0.819672131147541,0,1,73564,312442,1,FALSE,FALSE,TRUE,FALSE,NA
"STON2","-",0,5,0,5,0,1,0,1.31578947368421,0,1,2511,81429916,1,FALSE,FALSE,FALSE,FALSE,NA
"STOX1","+",2,1,2,1,1,1,0.106044538706257,0.0636942675159236,0,1,9375,75421,1,FALSE,FALSE,FALSE,FALSE,NA
"STOX2","+",5,8,5,10,1,1,0.0544365813826892,0.398406374501992,0,1,28157,278418,0.580419580419581,FALSE,FALSE,TRUE,FALSE,NA
"STPG1","-",24,10,29,13,2,2,0.117924528301887,1.81818181818182,0.16289592760181,1,0,42465,0.505475577859527,FALSE,FALSE,TRUE,FALSE,NA
"STPG2","-",9,12,9,12,1,1,0.0644745325596389,1.2987012987013,0,1,48476,634600,0.660490592998333,FALSE,FALSE,TRUE,FALSE,NA
"STPG2-AS1","+",2,3,2,3,1,2,0.0236350744504845,0.274725274725275,0.166666666666667,1,262657,359467,1,FALSE,FALSE,TRUE,FALSE,NA
"STPG3-AS1","-",0,1,0,1,0,1,0,0.0288350634371396,0,1,732,137254230,1,FALSE,FALSE,FALSE,FALSE,NA
"STPG4","*",2,1,2,1,1,2,0.0732600732600733,1.81818181818182,0,1,4814,60853,1,FALSE,FALSE,FALSE,FALSE,NA
"STRA6","-",1,0,1,0,1,0,0.0503018108651912,0,0,0,0,74192578,1,FALSE,FALSE,FALSE,FALSE,NA
"STRA8","+",1,0,1,0,1,0,0.0117329578786812,0,0,0,31395,135289888,1,FALSE,FALSE,FALSE,FALSE,NA
"STRADA","-",26,12,36,12,3,3,0.110314396028682,0.5,0.21078431372549,1,0,32970,0.340754069742979,FALSE,TRUE,TRUE,FALSE,NA
"STRADB","+",9,6,9,6,2,2,0.0983767830791933,0.289017341040462,0.119047619047619,1,0,25055,0.328671328671329,FALSE,FALSE,TRUE,FALSE,NA
"STRAP","+",31,21,34,28,4,8,0.236546422235364,3.36134453781513,0.24812030075188,1,25084,46653,0.0214761941700511,FALSE,FALSE,TRUE,FALSE,NA
"STRBP","-",32,16,47,28,3,3,0.192061459667093,0.884955752212389,0.133116883116882,1,39263,173731,1,FALSE,TRUE,TRUE,FALSE,NA
"STRCP1","*",0,1,0,1,0,1,0,0.00634034998731929,0,1,3176,43721437,1,FALSE,FALSE,FALSE,FALSE,NA
"STRIP1","+",1,2,1,2,1,1,0.0591366055588409,0.205338809034908,0,1,688,14928,1,FALSE,FALSE,TRUE,FALSE,NA
"STRIP2","+",11,8,14,9,2,2,0.0628535512256442,0.689655172413793,0.0888888888888886,1,5358,57923,0.400323058285099,FALSE,FALSE,TRUE,FALSE,NA
"STRN","-",41,25,61,33,3,3,0.128040973111396,0.434782608695652,0.118022328548644,1,0,117156,0.665425407864782,TRUE,TRUE,TRUE,FALSE,NA
"STRN3","-",55,32,98,48,2,3,0.172413793103448,5,0.103395061728396,2,0,129759,0.00815364485641859,FALSE,TRUE,TRUE,FALSE,NA
"STRN4","-",17,6,23,7,4,2,0.0579374275782155,0.063391442155309,0.107142857142857,1,0,23983,0.193138815207781,FALSE,FALSE,TRUE,FALSE,NA
"STS","+",11,7,11,8,2,2,0.383141762452107,0.396825396825397,0.0972222222222223,1,127203,325205,1,FALSE,FALSE,TRUE,FALSE,NA
"STT3A","+",17,16,20,19,2,3,0.117924528301887,0.352112676056338,0.171052631578947,2,442,28876,0.0187011260426166,FALSE,FALSE,TRUE,FALSE,NA
"STT3A-AS1","-",14,5,14,5,2,2,0.383141762452107,0.37037037037037,0.133333333333334,1,19206,42069,0.347265221878225,FALSE,TRUE,TRUE,FALSE,NA
"STT3B","+",63,22,100,52,2,6,0.117924528301887,0.641025641025641,0.219780219780219,2,184229,297191,0.0371722522757704,FALSE,TRUE,TRUE,FALSE,NA
"STUB1","+",27,8,34,10,2,2,0.0795861520095503,1.52671755725191,0.081818181818182,1,0,1744,0.493620920299334,FALSE,TRUE,TRUE,FALSE,NA
"STUM","+",2,3,2,3,1,1,0.0485908649173955,0.543478260869565,0,1,67673,111208,0.4,FALSE,FALSE,TRUE,FALSE,NA
"STX10","-",10,4,11,4,1,2,0.0858369098712446,0.0356951633053721,0.15,1,1289,5409,0.282051282051282,FALSE,TRUE,TRUE,FALSE,NA
"STX11","+",6,2,6,2,2,2,0.0676132521974307,0.0789265982636148,0.166666666666667,1,47429,95707,1,FALSE,FALSE,FALSE,FALSE,NA
"STX12","+",53,16,72,22,3,4,0.345423143350604,4.3956043956044,0.191558441558441,2,725,49371,0.0955566219786742,FALSE,TRUE,TRUE,FALSE,NA
"STX16","+",40,15,58,30,3,3,0.105932203389831,1.51515151515152,0.0604166666666668,2,0,25680,0.116091609166875,FALSE,FALSE,TRUE,FALSE,NA
"STX16-NPEPL1","+",3,0,3,0,1,0,0.07627765064836,0,0,0,0,58696268,1,FALSE,FALSE,TRUE,FALSE,NA
"STX17","+",39,20,63,38,4,3,0.0858369098712446,10,0.151029748283753,1,0,62739,0.683562766620543,FALSE,TRUE,TRUE,FALSE,NA
"STX17-AS1","-",2,0,2,0,1,0,0.0286286859433152,0,0,0,0,99900128,1,FALSE,FALSE,FALSE,FALSE,NA
"STX18","-",17,13,20,18,6,2,0.175953079178886,0.512820512820513,0.0497076023391809,2,0,118780,0.320095401296736,FALSE,TRUE,TRUE,FALSE,NA
"STX18-AS1","+",6,4,7,7,3,1,0.0491883915395967,0.256410256410256,0,1,0,136633,0.592074592074592,FALSE,FALSE,TRUE,FALSE,NA
"STX1A","-",3,2,3,2,1,1,0.0579374275782155,1.81818181818182,0,1,5765,14813,1,FALSE,FALSE,FALSE,FALSE,NA
"STX1B","-",3,1,3,1,1,1,0.0727802037845706,0.336700336700337,0,1,10934,4461,1,FALSE,FALSE,FALSE,FALSE,NA
"STX2","-",14,15,16,17,2,3,0.144717800289436,1.16279069767442,0.168067226890756,1,9654,68221,1,FALSE,FALSE,TRUE,FALSE,NA
"STX3","+",2,5,2,5,1,1,0.0324675324675325,0.27027027027027,0,1,0,21494,1,FALSE,FALSE,TRUE,FALSE,NA
"STX4","+",8,3,9,3,2,3,0.0424088210347752,0.225733634311512,0.266666666666667,1,10432,22407,0.127272727272727,TRUE,TRUE,TRUE,FALSE,NA
"STX5","-",74,26,148,53,4,3,0.485436893203883,0.529100529100529,0.112280701754386,2,0,22801,0.0309032191204592,FALSE,TRUE,TRUE,FALSE,NA
"STX6","-",13,6,15,7,2,10,0.136798905608755,0.274725274725275,0.482142857142857,1,7618,50711,1,FALSE,FALSE,TRUE,FALSE,NA
"STX7","-",19,14,23,15,2,4,0.205128205128205,0.512820512820513,0.213333333333333,2,5894,58232,1,FALSE,TRUE,TRUE,FALSE,NA
"STX8","-",46,28,72,45,4,7,0.256081946222791,4.76190476190476,0.185714285714287,2,119,317916,1,FALSE,TRUE,TRUE,FALSE,NA
"STXBP1","+",27,19,32,20,3,4,0.35377358490566,0.446428571428571,0.123913043478261,1,7301,93728,0.395294273113754,FALSE,FALSE,TRUE,FALSE,NA
"STXBP2","+",3,2,3,2,1,2,0.17636684303351,0.0881834215167548,0.166666666666667,1,10085,22425,1,FALSE,FALSE,FALSE,FALSE,NA
"STXBP3","+",50,23,80,30,4,3,0.289435600578871,4.34782608695652,0.126666666666667,2,1344,61004,0.0915426843925444,FALSE,FALSE,TRUE,FALSE,NA
"STXBP4","+",38,28,49,41,4,3,0.149925037481259,4.16666666666667,0.13109756097561,2,5860,196784,0.672266002073289,FALSE,TRUE,TRUE,FALSE,NA
"STXBP5","+",73,46,144,103,4,9,0.276243093922652,50,0.190469132142592,5,58667,242432,0.0724493589958516,FALSE,TRUE,TRUE,FALSE,NA
"STXBP5-AS1","-",16,11,19,12,3,2,0.0916030534351145,0.892857142857143,0.119047619047619,1,0,344956,0.0463845000576635,FALSE,FALSE,TRUE,FALSE,NA
"STXBP5L","+",4,2,4,2,1,1,0.0367511944138185,0.206185567010309,0,1,2305,502297,0.466666666666667,FALSE,FALSE,FALSE,FALSE,NA
"STXBP6","-",14,4,14,5,1,1,0.137362637362637,0.520833333333333,0,1,680491,998880,1,FALSE,FALSE,FALSE,FALSE,NA
"STYK1","-",2,1,2,1,1,1,0.0293255131964809,0.00634034998731929,0,1,0,28628,1,FALSE,FALSE,FALSE,FALSE,NA
"STYX","+",46,13,55,25,2,2,0.172413793103448,0.543478260869565,0.115862068965518,2,48,41663,0.615350964926637,FALSE,TRUE,TRUE,FALSE,NA
"STYXL1","-",4,6,4,6,1,1,0.111234705228031,0.892857142857143,0,1,0,42537,1,FALSE,FALSE,TRUE,FALSE,NA
"SUB1","+",13,8,14,7,1,2,0.136798905608755,0.336700336700337,0.15,2,48318,114340,0.659442724458204,FALSE,FALSE,TRUE,FALSE,NA
"SUCLA2","-",18,11,19,16,2,1,0.0585480093676815,0.520833333333333,0,1,6681,66974,0.071175765280326,FALSE,FALSE,TRUE,FALSE,NA
"SUCLG1","-",16,11,22,11,2,3,0.0983767830791933,0.0885739592559787,0.238636363636364,1,23930,80837,0.711952894520482,FALSE,TRUE,TRUE,FALSE,NA
"SUCLG2","-",47,25,73,42,3,6,0.506329113924051,1.82648401826484,0.240558292282429,2,39043,331788,0.698712916630004,FALSE,TRUE,TRUE,FALSE,NA
"SUCLG2-AS1","+",24,13,26,19,2,2,0.0795861520095503,0.396825396825397,0.0852130325814535,1,14492,290174,1,FALSE,TRUE,TRUE,FALSE,NA
"SUCO","+",70,31,113,54,3,3,0.118483412322275,1.02040816326531,0.152637485970819,2,19695,94824,0.00533220033102335,FALSE,TRUE,TRUE,FALSE,NA
"SUDS3","+",8,5,8,5,1,1,0.0931098696461825,0.36101083032491,0,1,158946,196573,1,FALSE,FALSE,TRUE,FALSE,NA
"SUFU","+",40,22,60,26,6,4,0.0922509225092251,3.57142857142857,0.187645687645688,1,584,128813,1,TRUE,TRUE,TRUE,FALSE,NA
"SUGCT","+",16,16,18,21,2,5,0.0871839581517001,0.943396226415094,0.179487179487179,1,0,715761,1,FALSE,TRUE,TRUE,FALSE,NA
"SUGP1","-",18,12,22,16,1,2,0.106044538706257,0.294985250737463,0.055147058823529,1,0,38656,0.752149208743492,FALSE,FALSE,TRUE,FALSE,NA
"SUGP2","-",38,19,64,30,3,3,0.110253583241455,0.714285714285714,0.107843137254902,2,5364,45935,1,FALSE,TRUE,TRUE,FALSE,NA
"SUGT1","+",26,16,35,21,3,3,0.110314396028682,0.29585798816568,0.115079365079365,1,3445,42234,0.044948642619551,FALSE,FALSE,TRUE,FALSE,NA
"SUGT1P1","-",2,5,2,6,2,1,0.0491883915395967,11.1111111111111,0,1,7485,13123,1,FALSE,FALSE,FALSE,FALSE,NA
"SULF1","+",3,1,3,1,1,1,0.102564102564103,0.5,0,1,0,72433,1,FALSE,FALSE,FALSE,FALSE,NA
"SULF2","-",5,4,5,4,1,1,0.0558347292015634,0.169204737732657,0,1,70240,198795,1,TRUE,FALSE,FALSE,FALSE,NA
"SULT1A1","-",14,10,21,11,1,3,0.0641025641025641,0.813008130081301,0.238636363636364,2,6313,24975,0.248063483766801,FALSE,TRUE,TRUE,FALSE,NA
"SULT1A2","-",1,1,1,1,1,2,0.0302571860816944,0.0673627484001347,0,1,0,1373,1,FALSE,FALSE,TRUE,FALSE,NA
"SULT1B1","-",36,20,52,34,2,3,0.0992063492063492,1.06382978723404,0.0771065182829886,2,37686,103630,0.375141323897233,FALSE,FALSE,TRUE,FALSE,NA
"SULT1C2","+",1,1,1,1,1,1,0.0225377507324769,0.00634034998731929,0,1,5996,22766,1,FALSE,FALSE,FALSE,FALSE,NA
"SULT1C3","+",1,0,1,0,1,0,0.0291970802919708,0,0,0,0,108243428,1,FALSE,FALSE,FALSE,FALSE,NA
"SULT1E1","-",16,6,18,6,2,1,0.0585480093676815,0.137362637362637,0,1,38024,85593,0.15014562096942,FALSE,FALSE,FALSE,FALSE,NA
"SULT2A1","-",1,1,1,1,1,1,0.016739203213927,0.425531914893617,0,1,3069,7125,1,FALSE,FALSE,TRUE,FALSE,NA
"SULT2B1","+",11,4,12,4,6,1,0.120192307692308,0.225733634311512,0,1,10736,57819,1,FALSE,FALSE,TRUE,FALSE,NA
"SULT4A1","-",0,2,0,2,0,1,0,0.0752445447705041,0,1,6222,43868721,1,FALSE,FALSE,FALSE,FALSE,NA
"SULT6B1","-",0,3,0,3,0,1,0,0.294985250737463,0,1,4170,37175139,1,FALSE,FALSE,FALSE,FALSE,NA
"SUMF1","-",33,10,38,19,2,3,0.149925037481259,3.15789473684211,0.124401913875598,2,18078,113779,0.262971102418752,FALSE,TRUE,TRUE,FALSE,NA
"SUMF2","+",3,3,3,3,3,1,0.0731707317073171,0.763358778625954,0,1,0,10869,1,FALSE,FALSE,TRUE,FALSE,NA
"SUMO1","-",7,7,8,9,2,1,0.106044538706257,0.431034482758621,0,1,10826,43191,1,FALSE,FALSE,TRUE,FALSE,NA
"SUMO1P1","-",33,19,40,25,2,1,0.172711571675302,0.819672131147541,0,1,118350,152794,1,FALSE,FALSE,FALSE,FALSE,NA
"SUMO2","-",43,28,68,42,2,6,0.117924528301887,3.2258064516129,0.240558292282429,3,5446,19325,0.844334326167603,FALSE,TRUE,TRUE,FALSE,NA
"SUMO3","-",7,3,7,3,1,3,0.0551571980143409,0.384615384615385,0.222222222222222,1,9946,22062,0.475,FALSE,FALSE,TRUE,FALSE,NA
"SUN1","+",52,26,77,42,4,5,0.549450549450549,0.485436893203883,0.14952380952381,1,4046,63661,0.571070711010637,FALSE,TRUE,TRUE,FALSE,NA
"SUN2","-",27,13,34,19,2,3,0.172711571675302,20,0.197894736842105,2,5245,27045,0.158117140295166,FALSE,FALSE,TRUE,FALSE,NA
"SUN3","-",5,2,5,2,1,1,0.0512295081967213,0.340136054421769,0,1,0,20584,0.142857142857143,FALSE,FALSE,TRUE,FALSE,NA
"SUN5","-",3,2,3,2,1,6,0.0943396226415094,0.552486187845304,0.357142857142857,3,9965,23123,0.4,FALSE,FALSE,FALSE,FALSE,NA
"SUOX","+",2,1,2,1,1,1,0.0243486729973216,1.92307692307692,0,1,210,749,1,FALSE,FALSE,FALSE,FALSE,NA
"SUPT16H","-",32,20,48,38,3,4,0.147856086742238,0.489596083231334,0.0914786967418539,1,0,29480,0.505380130817167,FALSE,FALSE,TRUE,FALSE,NA
"SUPT20H","-",59,30,97,57,2,5,0.225733634311512,0.91743119266055,0.181286549707602,2,2300,52110,0.617379190906467,FALSE,TRUE,TRUE,FALSE,NA
"SUPT20HL1","+",3,4,3,4,1,1,0.0485908649173955,0.140252454417952,0,1,41780,53412,1,FALSE,FALSE,FALSE,FALSE,NA
"SUPT20HL2","-",2,2,2,2,1,2,0.050251256281407,18.1818181818182,0.166666666666667,1,31532,43006,1,FALSE,FALSE,FALSE,FALSE,NA
"SUPT3H","-",96,57,345,253,4,31,0.485436893203883,3.44827586206897,0.246475004577917,2,27078,589043,0.117335623052781,FALSE,TRUE,TRUE,FALSE,NA
"SUPT5H","+",74,39,169,91,7,3,2.54545454545455,0.819672131147541,0.13204508856683,2,3736,36436,0.04946667642668,FALSE,TRUE,TRUE,FALSE,NA
"SUPT6H","+",43,11,66,23,3,2,0.171673819742489,0.584795321637427,0.0730434782608693,2,0,35722,0.0154351078589377,FALSE,TRUE,TRUE,FALSE,NA
"SUPT7L","-",16,10,20,17,2,4,0.149925037481259,0.869565217391304,0.225063938618925,1,0,10164,0.751731951519155,FALSE,TRUE,TRUE,FALSE,NA
"SUPV3L1","+",6,5,6,7,1,1,0.0722543352601156,1.05263157894737,0,1,0,15260,1,FALSE,FALSE,TRUE,FALSE,NA
"SURF1","-",5,3,5,4,1,1,0.0253356979984799,0.0954198473282443,0,1,177,2075,0.166666666666667,FALSE,FALSE,TRUE,FALSE,NA
"SURF2","+",5,1,5,1,1,1,0.0922509225092251,0.24330900243309,0,1,0,3016,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"SURF4","-",40,11,54,25,9,1,0.219512195121951,0.91743119266055,0,1,105,13352,1,FALSE,FALSE,TRUE,FALSE,NA
"SURF6","-",12,9,15,11,2,2,0.0627352572145546,0.33112582781457,0.0757575757575757,1,25190,33006,0.110701305693902,FALSE,TRUE,TRUE,FALSE,NA
"SUSD1","-",20,10,21,11,2,1,0.136798905608755,0.346020761245675,0.000000000000000444089209850063,1,41714,161128,0.425018880138095,FALSE,FALSE,TRUE,FALSE,NA
